Proposal ID,score_differences,whale_vp_proportion,total_vp,outcome_changed,outcome_old,outcome_new
0x84df39514f3c0b0f9adaae166971f25795a5ab0e00e9bb2776363ff945ea10dd,"[871948.74431052, 0]",0.9710752858727869,897920.848152187,False,Yes,Yes
0xea23a5bbd5c61848d18a0e9494f54d1a46cfa11b64ed9607e1a8979ac46fe514,"[400000.0, 0]",0.8864559753949816,451235.042802628,False,Yes,Yes
0x23135941a6c8467bb3c9fa9ebf1cc79d332fc5b666a3a3172c2185a91bb06b40,"[17029.193244134614, 0]",0.8640015855580624,19709.678232981,False,Yes,Yes
0xd77161ca90bbade7498bfdb495e535d3ff976be7be48a8f5ef4eb757f3c8b4ba,"[17029.193244134614, 0]",0.7726745506522612,22039.283201135,False,Yes,Yes
0x81172cd798d224b706a765679a223a510f28e3b04182981a5d9d30b7f0ad3146,"[851324.4921257539, 0.0]",0.7602240370024637,1119833.694659927,False,Yes,Yes
0x2964fb6f3b42f5b7bfe35bee539ba2f1db94a3916f4ab1434ea9684315a1578c,"[871948.74431052, 0]",0.7097649504447728,1228503.526081578,False,Yes,Yes
0xe42d257593ca08fd0067bdab48942e695fd6a1349c65d06d74bae82f698243be,"[200000.0, 0]",0.6841631253436279,292327.944303558,False,Yes,Yes
0xba9cda6e22f1967513fffd83081f8e92776faa3ce2f1adf00ed891db9cf921d1,"[400000, 0]",0.6666666666666666,600000.000000000,False,Yes,Yes
0xee72b5ea8e2f58c2359f295994fff74b4854137a40f12085fc063c719f6d7d1b,"[400000, 0]",0.6666666666666666,600000.000000000,False,Yes,Yes
0x642453de004fb7845e3c56c388ce05c602c5ccb7f0f699ff15f94bc56821d9d9,"[400000.0, 0]",0.6661839755016089,600434.736813981,False,Yes,Yes
0x7d0816def4a6c38052d723b8cba9f9a35e75d70587359add8170abcfc96e405c,"[400000.0, 0.0]",0.6627378958351708,603556.854849724,False,Yes,Yes
0x23884ee0394422b8149cfcc0fc1714f5395fbeeaab95414da85d87017b6a0be3,"[800000.0, 400000.0]",0.6516767174583232,1841403.824706602,False,Yes,Yes
0x2ea49db89666677c5c1c872d77ee9d022fb45f2eb7a2cebdf00c72b93a6abd00,"[1200000.0, 0]",0.6516767174583232,1841403.824706602,False,Yes,Yes
0xe60fb35e24e9932f8ecc7f3972aaaf2341ab3772f81514513ba54d12afe04342,"[800000.0, 0]",0.6086580007641506,1314367.015623923,False,Yes,Yes
0x26ccd8eebb057c107572428580ae360dfa83b577b65878db9cdd84a44a8e79e0,"[800000.0, 0]",0.5352017848378934,1494763.326027231,False,Yes,Yes
0xe2710f3fb86684cae4247c0c6478c712e69097a505d78a991a7f64f1d00a19d2,"[800000.0, 0]",0.5351631847853752,1494871.139764288,False,Yes,Yes
0x74242e0e33660ba8b565e16f194acdb151c40a58fdc002f80561e34d03536700,"[800000.0, 0.0]",0.5341167167070082,1497799.965768237,False,Yes,Yes
0x836199e202084e51411c8959e92f78bab9ebef6dd686339101757837a27b497b,"[800000.0, 0]",0.5335062503432203,1499513.828535910,False,Yes,Yes
0xd17e9701d5b1f4cf2acefa97323979ee85ee12d5a578fd4a5b7b65fc3ffe9483,"[800000.0, 0]",0.5243491872162312,1525700.848793527,False,Yes,Yes
0x20678c2eb02818171db18af8e40fec487d37e6158a032aeed3fe4f4ce84413aa,"[996442.0488865107, 0]",0.4896102540286755,2035173.979073059,False,Yes,Yes
0x7944d4ca253ce8f51a2e3d97e39e35bc92d7cf9dd31a18a385c2b4759d54912c,"[996442.0488865107, 0.0]",0.48948269233137437,2035704.355838450,False,Yes,Yes
0x297e586d432ae1215d53d36d30a786b8d5ba035212379d445bf6ca5ad84e9ae6,"[1777.1661905705128, 0]",0.4445317415925455,3997.838678974,False,Yes,Yes
0x0b40002a688d46b87125c8559faaa286b738ca83a50bceade34c42e67397b32a,"[1000000.0, 0]",0.41703091047977936,2397903.788113776,False,Yes,Yes
0x4e1d198085a1006de23de79c35fce7619f3cd49c5d854528604ec7d0cf21f679,"[1000000.0, 0.0]",0.41572093528636517,2405459.805172333,False,Yes,Yes
0xf18f037dcdebb55e45191657aa0ecae338558caf8598c3944d324cefc38f4d7e,"[14381.02571649359, 0.0]",0.39556597826231005,36355.567735295,False,Yes,Yes
0x420271e7554bce01c01b5343e066ef7b5b8fd733aa433fde5ca89f531dc80748,"[400000.0, 0]",0.3656840640292277,1093840.392147987,False,Yes,Yes
0x1e3000a7df936847bf335d1038c75278fb5fa796687f05d4e2e425d0b1046079,"[7683.645060179486, 0.0]",0.350487118469557,21922.760225058,False,Yes,Yes
